r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,psi_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,tau_i,v_desc_kms,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,g_transform_km2s2_per_kpc,rotation_residual_desc_kms,rotation_residual_bar_only_kms
11.82,304.0,222.8105006502162,10.4,NGC5985,-9.2,214.14,60.86,7818.612521150592,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,2,0.35,3.2623566750072137,3.186784812874047,0.07557186213316669,0.6078704197903446,0.09043844865346484,0.85,0.8817554096233646,0.4438345121336083,0.8876690242672166,0.5,0.30745967741935487,0.030084391523077802,226.1372246061841,4200.043925549915,4326.3996914202835,126.35576587036849,77.8627753938159,81.1894993497838
13.39,305.0,227.93530244347846,10.1,NGC5985,13.39,220.24,57.18,6947.348767737117,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,3,0.35,3.1759469687275304,3.186784812874047,-0.010837844146516673,-0.08717536772293058,-0.013004679776918293,0.85,0.9561946796588295,0.38460242280309337,0.7692048456061867,0.5,0.4504608294930876,-0.004065153293496781,227.47153466901347,3880.0972442120983,3864.3240541207015,-15.773190091396827,77.52846533098653,77.06469755652154
14.1,300.0,229.88370298914188,8.78,NGC5985,17.64,222.33,55.72,6382.978723404255,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,3,0.35,3.1759469687275304,3.186784812874047,-0.010837844146516673,-0.08717536772293058,-0.013004679776918293,0.85,0.9561946796588295,0.38460242280309337,0.7692048456061867,0.5,0.4504608294930876,-0.004065153293496781,229.41597090824808,3747.979921985816,3732.7438090619953,-15.236112923820656,70.58402909175192,70.11629701085812
14.93,295.0,229.79410566853105,9.72,NGC5985,21.66,222.27,54.15,5828.86805090422,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,3,0.35,3.1759469687275304,3.186784812874047,-0.010837844146516673,-0.08717536772293058,-0.013004679776918293,0.85,0.9561946796588295,0.38460242280309337,0.7692048456061867,0.5,0.4504608294930876,-0.004065153293496781,229.32655588651562,3536.860750167449,3522.482869040266,-14.377881127183173,65.67344411348438,65.20589433146895
15.64,294.0,228.80087434273497,5.32,NGC5985,24.38,221.26,52.91,5526.598465473146,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,3,0.35,3.1759469687275304,3.186784812874047,-0.010837844146516673,-0.08717536772293058,-0.013004679776918293,0.85,0.9561946796588295,0.38460242280309337,0.7692048456061867,0.5,0.4504608294930876,-0.004065153293496781,228.3353454354,3347.176476982097,3333.569691502778,-13.606785479319115,65.6646545646,65.19912565726503
16.35,290.0,228.586548379383,5.32,NGC5985,26.24,221.1,51.75,5143.730886850152,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,3,0.35,3.1759469687275304,3.186784812874047,-0.010837844146516673,-0.08717536772293058,-0.013004679776918293,0.85,0.9561946796588295,0.38460242280309337,0.7692048456061867,0.5,0.4504608294930876,-0.004065153293496781,228.12145554962783,3195.8293639143735,3182.837827650203,-12.991536264170463,61.878544450372175,61.413451620616996
17.18,291.0,228.39280023678504,4.03,NGC5985,27.98,220.98,50.48,4929.045401629802,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,3,0.35,3.1759469687275304,3.186784812874047,-0.010837844146516673,-0.08717536772293058,-0.013004679776918293,0.85,0.9561946796588295,0.38460242280309337,0.7692048456061867,0.5,0.4504608294930876,-0.004065153293496781,227.9281016160178,3036.27888242142,3023.9359433225695,-12.342939098850366,63.07189838398219,62.607199763214965
18.72,287.0,222.76641802569793,3.61,NGC5985,31.57,215.15,48.36,4400.053418803419,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,4,0.35,3.097158081006417,3.186784812874047,-0.08962673186763004,-0.7209222796284958,-0.10713928703347768,0.85,0.9838203338328041,0.2774932533055757,0.5549865066111515,0.5,0.5938940092165899,-0.02486199076025972,219.97978035843877,2650.9015491452988,2584.99485932409,-65.9066898212086,67.02021964156123,64.23358197430207
19.44,294.0,220.14586914134907,3.35,NGC5985,33.2,212.39,47.46,4446.296296296296,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,4,0.35,3.097158081006417,3.186784812874047,-0.08962673186763004,-0.7209222796284958,-0.10713928703347768,0.85,0.9838203338328041,0.2774932533055757,0.5549865066111515,0.5,0.5938940092165899,-0.02486199076025972,217.39201253819618,2493.0145936213985,2431.033287829591,-61.9813057918077,76.60798746180382,73.85413085865093
20.26,290.0,218.41150564931326,3.75,NGC5985,35.16,210.49,46.49,4151.0365251727535,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,4,0.35,3.097158081006417,3.186784812874047,-0.08962673186763004,-0.7209222796284958,-0.10713928703347768,0.85,0.9838203338328041,0.2774932533055757,0.5549865066111515,0.5,0.5938940092165899,-0.02486199076025972,215.67934460816858,2354.5698815399796,2296.030586900747,-58.539294639232594,74.32065539183142,71.58849435068674
20.98,288.0,216.8708486634384,3.04,NGC5985,37.01,208.75,45.68,3953.4795042898,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,4,0.35,3.097158081006417,3.186784812874047,-0.08962673186763004,-0.7209222796284958,-0.10713928703347768,0.85,0.9838203338328041,0.2774932533055757,0.5549865066111515,0.5,0.5938940092165899,-0.02486199076025972,214.15796006392662,2241.8000476644424,2186.0644355930594,-55.735612071383,73.84203993607338,71.12915133656159
21.69,290.0,215.0673266677205,6.4,NGC5985,38.65,206.74,44.93,3877.3628400184416,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,4,0.35,3.097158081006417,3.186784812874047,-0.08962673186763004,-0.7209222796284958,-0.10713928703347768,0.85,0.9838203338328041,0.2774932533055757,0.5549865066111515,0.5,0.5938940092165899,-0.02486199076025972,212.37699875025197,2132.5013831258643,2079.483153442348,-53.01822968351644,77.62300124974803,74.9326733322795
23.23,297.0,211.23158168228537,4.12,NGC5985,41.91,202.43,43.41,3797.2018941024535,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,5,0.35,3.0624624907593576,3.186784812874047,-0.12432232211468941,-1.0,-0.14808975034923402,0.85,0.99695726957331,0.20289448588405015,0.4057889717681003,0.5,0.8345334101382489,-0.025461894565235576,208.52506420093118,1920.739608265174,1871.8339388722543,-48.90566939291966,88.47493579906882,85.76841831771463
24.06,293.0,209.70541814650377,5.15,NGC5985,43.22,200.72,42.66,3568.1213632585204,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,5,0.35,3.0624624907593576,3.186784812874047,-0.12432232211468941,-1.0,-0.14808975034923402,0.85,0.99695726957331,0.20289448588405015,0.4057889717681003,0.5,0.8345334101382489,-0.025461894565235576,207.01845545073658,1827.7789858686615,1781.2402700419207,-46.53871582674083,85.98154454926342,83.29458185349623
24.77,291.0,208.54097439112533,6.21,NGC5985,44.2,199.42,42.04,3418.69196608801,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,5,0.35,3.0624624907593576,3.186784812874047,-0.12432232211468941,-1.0,-0.14808975034923402,0.85,0.99695726957331,0.20289448588405015,0.4057889717681003,0.5,0.8345334101382489,-0.025461894565235576,205.86893175302606,1755.7262010496563,1711.0220856331086,-44.704115416547666,85.13106824697394,82.45902560887467
25.95,297.0,207.06655186195573,4.0,NGC5985,45.18,197.86,41.07,3399.190751445087,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,5,0.35,3.0624624907593576,3.186784812874047,-0.12432232211468941,-1.0,-0.14808975034923402,0.85,0.99695726957331,0.20289448588405015,0.4057889717681003,0.5,0.8345334101382489,-0.025461894565235576,204.4134010501559,1652.2757957610793,1610.2057236567198,-42.0700721043595,92.5865989498441,89.93344813804427
28.92,292.0,202.0065392505896,4.0,NGC5985,43.33,193.43,38.91,2948.2710926694326,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,5,0.35,3.0624624907593576,3.186784812874047,-0.12432232211468941,-1.0,-0.14808975034923402,0.85,0.99695726957331,0.20289448588405015,0.4057889717681003,0.5,0.8345334101382489,-0.025461894565235576,199.41822255345895,1411.0180463347165,1375.0908536092973,-35.92719272541922,92.58177744654105,89.99346074941039
31.76,288.0,193.9015804474012,4.0,NGC5985,45.72,184.74,37.13,2611.586901763224,NGC5985,NGC5985,Bizyaev_2014,,False,unique_to_2014,NGC05981,,EON_234.473_59.392,NGC05981,NGC05981,234.472717,59.39175,r,22.43,0.24,5.62,0.25,0.2505572893446277,3.991103202846975,21.35,0.08,0.031,12.53,0.14,SB,2528.0,NGC5981,NED,thick_like,NGC05981,NGC05981,NGC5981,234.472717,59.39175,NGC5981,NGC5981,NED,,True,coord_review,NGC5985,85.0,0.2280439303552131,Bizyaev_2014,5,0.35,3.0624624907593576,3.186784812874047,-0.12432232211468941,-1.0,-0.14808975034923402,0.85,0.99695726957331,0.20289448588405015,0.4057889717681003,0.5,0.8345334101382489,-0.025461894565235576,191.41711286464906,1183.8105447103271,1153.6684854356988,-30.14205927462831,96.58288713535094,94.09841955259881
