galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,sigma_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC5907,47.81,217.0,143.35281824924127,5.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.096016837935302,0.027148639376460615,0.3835116573228835,0.1305239113027502,0.5039509764047545,0.5039509764047545,32631937.876691043,7074.431281499999,4,143.35281824924127,0.3393879343352937,0.17103488088826396
NGC5907,50.33,214.0,141.04020455175183,5.0,15.51,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5907_structure_enriched.csv,2.096016837935302,0.027148639376460615,0.3835116573228835,0.1305239113027502,0.5039509764047545,0.5039509764047545,32631937.876691043,7074.431281499999,4,141.04020455175183,0.3409336235899447,0.17181383249736368
NGC5985,3.54,223.0,162.22523046678035,8.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.186962331385887,0.008945074490373628,0.30001295047198334,0.04638681684605643,0.31131127075267223,0.31131127075267223,270054009.91655797,145.52652799999996,1,162.22523046678035,0.2725325988036756,0.08484246965510045
NGC5985,4.23,230.0,161.37946244798314,6.13,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.186962331385887,0.008945074490373628,0.30001295047198334,0.04638681684605643,0.31131127075267223,0.31131127075267223,270054009.91655797,145.52652799999996,1,161.37946244798314,0.2983501632696385,0.09287976845673838
NGC5985,4.97,248.0,161.98045067229563,5.1,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.186962331385887,0.008945074490373628,0.30001295047198334,0.04638681684605643,0.31131127075267223,0.31131127075267223,270054009.91655797,145.52652799999996,1,161.98045067229563,0.3468530214826789,0.10797925488217669
NGC5985,5.74,258.0,167.12465377675431,6.6,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.186962331385887,0.008945074490373628,0.30001295047198334,0.04638681684605643,0.31131127075267223,0.31131127075267223,270054009.91655797,145.52652799999996,1,167.12465377675431,0.3522300241211073,0.10965317640638632
NGC5985,6.47,263.0,173.3291951749618,7.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1857014322238117,0.0106260919449805,0.32820315765775077,0.05121107330663334,0.3294438446193606,0.3294438446193606,302046910.27360517,156.89481956894787,1,173.3291951749618,0.34095363051345323,0.11232507487328097
NGC5985,7.22,272.0,181.81829775905393,6.25,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.184330889656339,0.012453284830422752,0.35884468720749796,0.05645483032899953,0.34915316403967406,0.34915316403967406,336821801.96604776,169.2516582308478,1,181.81829775905393,0.33155037588583114,0.1157618627790812
NGC5985,8.02,287.0,189.18831702829857,4.01,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1828689775843677,0.014402290574894486,0.3915289853938949,0.06204817115285682,0.37017643808800843,0.37017643808800843,373915019.77131987,182.43228613687435,1,189.18831702829857,0.34080725774112,0.12615881674514964
NGC5985,8.79,289.0,195.74528423438457,7.25,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1814618872150953,0.01627820860394853,0.422987622398302,0.06743176169581944,0.3904113393595302,0.3904113393595302,409617241.9088942,195.11864049642492,2,195.74528423438457,0.32268067738967277,0.12597819544514263
NGC5985,9.5,292.0,202.5096306351873,6.93,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1801644402512212,0.018007951202167194,0.4519949370387294,0.07239585167699278,0.40906949507742696,0.40906949507742696,442537472.7110732,206.81644776302352,2,202.5096306351873,0.30647386768771473,0.12536911030943962
NGC5985,10.27,302.0,211.36220239200762,10.4,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.178757349881949,0.019883869231221242,0.4834535740431365,0.07777944221995542,0.4293043963489488,0.4293043963489488,478239694.8486476,219.5028021225741,2,211.36220239200762,0.30012515764235886,0.12884504963078597
NGC5985,11.08,302.0,219.162633676455,10.3,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1753420518448023,0.020799805878851968,0.499134561507955,0.08240618189548671,0.4448459769369157,0.4448459769369157,495649563.1636152,239.99036761329307,2,219.162633676455,0.2742959149786259,0.12201943426847199
NGC5985,11.82,304.0,222.8105006502162,10.4,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.170454022863256,0.020670538822614964,0.497553266485453,0.08568613758377219,0.45379641050417063,0.45379641050417063,493148960.2815805,265.23235707955695,2,222.8105006502162,0.26707072154534145,0.12119573478803482
NGC5985,12.56,303.0,225.30825462019806,10.4,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1655659938817102,0.02054127176637796,0.4959719714629511,0.08896609327205768,0.4627468440714255,0.4627468440714255,490648357.3995458,290.47434654582077,2,225.30825462019806,0.25640840059340575,0.11865217816800035
NGC5985,13.39,305.0,227.93530244347846,10.1,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.160083474888895,0.020396283041139156,0.4941983567755502,0.09264496248999951,0.47278584388334655,0.47278584388334655,487843627.1399663,318.7863077039275,3,227.93530244347846,0.2526711395295788,0.11945933792745872
NGC5985,14.1,300.0,229.88370298914188,8.78,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1553936092444386,0.020272256541236086,0.4926811683080145,0.09579194700173287,0.48137342203571276,0.48137342203571276,485444400.0504465,343.0049732729103,3,229.88370298914188,0.23372099003619373,0.1125070727752973
NGC5985,14.93,295.0,229.79410566853105,9.72,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1499110902516234,0.020127267815997284,0.49090755362061367,0.0994708162196747,0.4914124218476338,0.4914124218476338,482639669.79086703,371.31693443101705,3,229.79410566853105,0.2210369299371829,0.1086202930581968
NGC5985,15.64,294.0,228.80087434273497,5.32,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.145221224607167,0.02000324131609421,0.489390365153078,0.10261780073140807,0.5,0.5,480240442.70134723,395.53559999999993,3,228.80087434273497,0.22176573352811235,0.11088286676405618
NGC5985,16.35,290.0,228.586548379383,5.32,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1441932286746113,0.02347472352986136,0.5165674425274284,0.105516040480165,0.5064244260256503,0.5064244260256503,485339845.937343,401.92632995983934,3,228.586548379383,0.2117705228297138,0.10724576547318967
NGC5985,17.18,291.0,228.39280023678504,4.03,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1429914869506375,0.027532935131870828,0.5483378287537815,0.10890412356674,0.5139346705345091,0.5139346705345091,491301120.14280283,409.3971832931727,3,228.39280023678504,0.2151450163684363,0.11057048310445389
NGC5985,17.89,286.0,226.46672912372804,3.25,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.141963491018082,0.03100441734563798,0.5755149061281317,0.11180236331549692,0.5203590965601596,0.5203590965601596,496400523.3787986,415.7879132530121,3,226.46672912372804,0.20815828977717468,0.10831705960995851
NGC5985,18.72,287.0,222.76641802569793,3.61,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.140761749294108,0.035062628947647445,0.6072852923544848,0.11519044640207192,0.5278693410690184,0.5278693410690184,502361797.58425844,423.2587665863454,4,222.76641802569793,0.2238103901543626,0.1181426431751833
NGC5985,19.44,294.0,220.14586914134907,3.35,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.139719274545601,0.03858300527710147,0.6348451454665021,0.11812950642898037,0.5343842519682694,0.5343842519682694,507533023.4010429,429.73950682730936,4,220.14586914134907,0.25120452673010524,0.13423974310771045
NGC5985,20.26,290.0,218.41150564931326,3.75,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1385320116375786,0.04259232276342409,0.6662327559551884,0.12147676923740386,0.5418040116035275,0.5418040116035275,513422475.02571404,437.12034987951824,4,218.41150564931326,0.2468568770713336,0.1337480462891674
NGC5985,20.98,288.0,216.8708486634384,3.04,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.134499338506953,0.04595288696769043,0.6850153632225887,0.1320722235959049,0.5545541492840262,0.5545541492840262,500179546.40077275,502.0051782405751,4,216.8708486634384,0.24697621991861662,0.136961687530353
NGC5985,21.69,290.0,215.0673266677205,6.4,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.127574006876331,0.049109184156781935,0.6948817612922782,0.1500705743875249,0.5732758281282483,0.5732758281282483,468962145.04336524,623.5817486594859,4,215.0673266677205,0.2583885287319983,0.14812789778767602
NGC5985,22.52,294.0,212.96798468314432,4.19,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.119478196660252,0.05279894002571987,0.7064157195990982,0.17111089996082712,0.5951617343827613,0.5951617343827613,432468563.17484677,765.7064718252545,4,212.96798468314432,0.27561909971719617,0.16403794141670172
NGC5985,23.23,297.0,211.23158168228537,4.12,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.11255286502963,0.05595523721481138,0.7162821176687877,0.18910925075244717,0.6138834132269834,0.6138834132269834,401251161.81743926,887.2830422441654,4,211.23158168228537,0.28878255325829844,0.17727881947460736
NGC5985,24.06,293.0,209.70541814650377,5.15,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1044570548135506,0.05964499308374932,0.7278160759756077,0.21014957632574935,0.6357693194814964,0.6357693194814964,364757579.9489208,1029.407765409934,4,209.70541814650377,0.28428184932933864,0.18073767788905493
NGC5985,24.77,291.0,208.54097439112533,6.21,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.0975317231829287,0.06280129027284082,0.7376824740452972,0.22814792711736936,0.6544909983257184,0.6544909983257184,333540178.5915133,1150.984335828845,4,208.54097439112533,0.28336434917139064,0.18545941577910094
NGC5985,25.95,297.0,207.06655186195573,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.086022017092599,0.06804696729133092,0.7540801497104148,0.25806067913724484,0.6856059011935804,0.6856059011935804,281657736.89892066,1353.0411711729498,5,207.06655186195573,0.30280622268701773,0.2076057331923568
NGC5985,28.92,292.0,202.0065392505896,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.057052672102533,0.08125006961753058,0.7953522655793975,0.3333495549838807,0.7639205295982838,0.7639205295982838,151072269.24892038,1861.6079516576895,5,202.0065392505896,0.30819678338839174,0.2354378499865478
NGC5985,31.76,288.0,193.9015804474012,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.0565162027508648,0.0814945715124602,0.7961165640214157,0.33474379342548505,0.7653708004946672,0.7653708004946672,148654019.84799448,1871.0258549999994,5,193.9015804474012,0.32673062344652365,0.2500700788133875
NGC5985,34.72,285.0,189.85884388144788,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.0565162027508648,0.0814945715124602,0.7961165640214157,0.33474379342548505,0.7653708004946672,0.7653708004946672,148654019.84799448,1871.0258549999994,5,189.85884388144788,0.333828617959832,0.25550267655594505
UGC01281,0.08,1.41,6.0392466417592185,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.847579265974044,0.08368643491270866,0.38939529835553144,0.05622038627144951,0.28017810382196207,0.28017810382196207,1904742.733845722,2.6561534999999994,1,6.0392466417592185,3.283153646637744,0.9198677632711232
UGC01281,0.23,4.46,6.842879510849215,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.847579265974044,0.08368643491270866,0.38939529835553144,0.05622038627144951,0.28017810382196207,0.28017810382196207,1904742.733845722,2.6561534999999994,1,6.842879510849215,0.5342779172307658,0.14969297376366314
UGC01281,0.38,7.71,5.399675916200897,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.847579265974044,0.08368643491270866,0.38939529835553144,0.05622038627144951,0.28017810382196207,0.28017810382196207,1904742.733845722,2.6561534999999994,1,5.399675916200897,0.29965292915682273,0.08395618949585533
UGC01281,0.54,11.0,8.514505270419416,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.864535341021717,0.08941730309103077,0.40378393955008324,0.06628904916307093,0.30912778201653474,0.30912778201653474,3196665.015078227,3.7518670392156865,1,8.514505270419416,0.2259540663255076,0.06984867936082115
UGC01281,0.69,14.2,10.793020893151278,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.880944445906562,0.09496330455392311,0.41770843102868177,0.07603291647754327,0.3371435996241857,0.3371435996241857,4446912.384012908,4.812234980392156,1,10.793020893151278,0.23992810611610718,0.08089022534699798
UGC01281,0.84,17.2,12.857285872220466,5.78,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.897353550791407,0.10050930601681547,0.43163292250728025,0.08577678379201562,0.36515941723183665,0.36515941723183665,5697159.752947589,5.872602921568626,2,12.857285872220466,0.2524833795220659,0.09219668372700222
UGC01281,1.0,20.2,14.832754295814382,4.74,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.914856596001908,0.10642504091056731,0.4464857134177853,0.09617024226078613,0.39504295601333106,0.39504295601333106,7030756.946477917,7.0036620588235285,2,14.832754295814382,0.2657052328804761,0.1049649806253138
UGC01281,1.15,23.2,16.483039768198097,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.931265700886753,0.11197104237345967,0.46041020489638385,0.10591410957525846,0.423058773620982,0.423058773620982,8281004.315412598,8.064029999999999,2,16.483039768198097,0.2895241479224958,0.12248573095375086
UGC01281,1.3,26.4,16.832266632869143,7.13,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.903764593076123,0.11574679778696374,0.46817290981866155,0.11346802359354012,0.43814528859726004,0.43814528859726004,9752505.999729307,9.07339205882353,2,16.832266632869143,0.3624141426943506,0.15879004914254483
UGC01281,1.46,29.3,18.011343647823725,4.38,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.8744300780781185,0.11977427022803473,0.4764531284024244,0.12152553187970722,0.4542375712386233,0.4542375712386233,11322107.796333797,10.150044921568629,2,18.011343647823725,0.3852783737944121,0.1750079127631402
UGC01281,1.61,31.6,19.54800501329995,4.94,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.8469289702674887,0.1235500256415388,0.4842158333247021,0.12907944589798886,0.46932408621490135,0.46932408621490135,12793609.480650507,11.15940698039216,3,19.54800501329995,0.3813922464145586,0.1789965675379612
UGC01281,1.76,34.6,20.62334841872192,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.8194278624568594,0.12732578105504286,0.49197853824697974,0.1366333599162705,0.48441060119117935,0.48441060119117935,14265111.164967217,12.16876903921569,3,20.62334841872192,0.4039494676669965,0.19567740448342666
UGC01281,1.92,37.4,21.837456353705665,7.09,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.7902557353727246,0.13158103891067865,0.500553009133396,0.1447365161259522,0.5004412290312702,0.5004412290312702,15804259.146288833,13.261491629629631,3,21.837456353705665,0.4161107926816667,0.20823899650278935
UGC01281,2.07,39.9,22.656195620624395,4.0,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.7676262649781966,0.14219035676112676,0.5171432831352755,0.15365986784967142,0.513678099969378,0.513678099969378,16362146.372119384,14.75294551851852,3,22.656195620624395,0.4321755483552783,0.2219991145323634
UGC01281,2.22,42.2,23.547590110242705,4.37,11.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC01281_structure_enriched.csv,2.744996794583669,0.15279967461157493,0.533733557137155,0.16258321957339067,0.5269149709074856,0.5269149709074856,16920033.597949933,16.24439940740741,3,23.547590110242705,0.4420002343544383,0.23289654062597068
