r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,a_i,psi_i,g_scale_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms,source_file,structure_2002_preferred_name,structure_2002_catalog_name_normalized,structure_2002_RFGC_int,structure_2002_Dist,structure_2002_Re,structure_2002_Z0,structure_2002_z0_over_re,structure_2002_S0,structure_2002_RAJ2000_deg,structure_2002_DEJ2000_deg,structure_2002_Note,structure_2002_has_ned_link_flag,structure_2002_has_simbad_link_flag,structure_2002_source_catalog,structure_2002__Glon,structure_2002__Glat,structure_2002__RAJ2000,structure_2002__DEJ2000,structure_2002__RAB1950,structure_2002__DEB1950,structure_2002__Elon2000,structure_2002__Elat2000,structure_2002_RFGC,structure_2002__RA,structure_2002__DE,structure_2002_NED,structure_2002_Simbad,structure_2002_biz_name,structure_2002_biz_name_norm,structure_2002_biz_catalog_token,structure_2002_RA_match_deg,structure_2002_DE_match_deg,structure_2002_biz_aname_norm,structure_2002_biz_aname_token,structure_2002_biz_ned_norm,structure_2002_biz_ned_token,structure_2002_matched,structure_2002_match_reason,structure_2002_matched_sparc_name,structure_2002_matched_sparc_index,structure_2002_matched_sep_deg,structure_2002___source_catalog__
18.56,317.0,277.4176075882712,12.7,ESO563-G021,22.91,276.47,0.0,5414.27801724138,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.35,3.201687117372589,3.267345864204473,-0.06565874683188389,-0.2455947730003647,-0.09166421254095768,1.0,1.2627827210061282,0.8137612782847401,0.5,0.417118604102806,0.417118604102806,0.9709285881982807,4383.441870268762,-211.642681170654,4146.580226293106,3934.9375451224514,270.245149517013,46.754850482987024,39.58239241172879,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
20.3,319.0,274.1903712751416,10.4,ESO563-G021,33.06,272.19,0.0,5012.857142857143,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.35,3.201687117372589,3.267345864204473,-0.06565874683188389,-0.2455947730003647,-0.09166421254095768,1.0,1.2627827210061282,0.8137612782847401,0.5,0.417118604102806,0.417118604102806,0.9709285881982807,4383.441870268762,-211.642681170654,3703.4659950738915,3491.8233139032372,266.24051771328067,52.75948228671933,44.809628724858385,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
23.68,317.0,274.2245512349323,9.3,ESO563-G021,39.67,271.34,0.0,4243.623310810811,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.35,3.0,3.267345864204473,-0.26734586420447304,-1.0,-0.3577333700592149,1.0,1.0000000000004057,1.9154120967712844e-23,0.5,0.6585710917236501,0.6585710917236501,0.9962500021037501,2277.993905232615,-536.6790902346318,3175.6378589527026,2638.958768718071,249.98108657105226,67.01891342894774,42.77544876506772,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
25.41,317.0,265.4585180400132,7.23,ESO563-G021,44.98,261.62,0.0,3954.7028728846913,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.35,3.0,3.267345864204473,-0.26734586420447304,-1.0,-0.3577333700592149,1.0,1.0000000000004057,1.9154120967712844e-23,0.5,0.6585710917236501,0.6585710917236501,0.9962500021037501,2277.993905232615,-536.6790902346318,2773.247729240457,2236.5686390058254,238.39297203805742,78.60702796194258,51.54148195998681,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
27.06,312.0,257.17034238029856,8.39,ESO563-G021,46.29,252.97,0.0,3597.339246119734,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.35,3.0,3.267345864204473,-0.26734586420447304,-1.0,-0.3577333700592149,1.0,1.0000000000004057,1.9154120967712844e-23,0.5,0.6585710917236501,0.6585710917236501,0.9962500021037501,2277.993905232615,-536.6790902346318,2444.071877309682,1907.3927870750501,227.18725496438142,84.81274503561858,54.829657619701436,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
28.8,312.0,247.63895028851982,8.37,ESO563-G021,43.21,243.84,0.0,3380.0,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.35,3.0,3.267345864204473,-0.26734586420447304,-1.0,-0.3577333700592149,1.0,1.0000000000004057,1.9154120967712844e-23,0.5,0.6585710917236501,0.6585710917236501,0.9962500021037501,2277.993905232615,-536.6790902346318,2129.3420034722217,1592.66291323759,214.16977354716187,97.83022645283813,64.36104971148018,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
30.53,311.0,238.15547211853016,11.5,ESO563-G021,45.08,233.85,0.0,3168.0641991483785,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.35,3.0,3.267345864204473,-0.26734586420447304,-1.0,-0.3577333700592149,1.0,1.0000000000004057,1.9154120967712844e-23,0.5,0.6585710917236501,0.6585710917236501,0.9962500021037501,2277.993905232615,-536.6790902346318,1857.7801801506714,1321.1010899160397,200.83131298464562,110.16868701535438,72.84452788146984,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
33.91,313.0,224.30081163473304,15.9,ESO563-G021,59.7,216.21,0.0,2889.0887643762903,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,3.0,3.267345864204473,-0.26734586420447304,-1.0,-0.3577333700592149,1.0,1.0000000000004743,1.4019250488160894e-23,0.5,0.899787785899552,0.899787785899552,0.9995153094927018,1154.202594599024,-371.5194829879024,1483.6583338248304,1112.138850836928,194.1973955332054,118.8026044667946,88.69918836526696,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
35.65,320.0,217.71449767987434,8.83,ESO563-G021,61.56,208.83,0.0,2872.370266479664,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,3.0,3.267345864204473,-0.26734586420447304,-1.0,-0.3577333700592149,1.0,1.0000000000004743,1.4019250488160894e-23,0.5,0.899787785899552,0.899787785899552,0.9995153094927018,1154.202594599024,-371.5194829879024,1329.582117812062,958.0626348241597,184.8105325231257,135.1894674768743,102.28550232012566,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
37.3,321.0,212.31512287164097,7.88,ESO563-G021,63.33,202.65,0.0,2762.493297587132,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,3.0,3.267345864204473,-0.26734586420447304,-1.0,-0.3577333700592149,1.0,1.0000000000004743,1.4019250488160894e-23,0.5,0.899787785899552,0.899787785899552,0.9995153094927018,1154.202594599024,-371.5194829879024,1208.5177319034854,836.998248915583,176.6919202582598,144.3080797417402,108.68487712835903,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
39.03,320.0,206.59717931278735,8.0,ESO563-G021,62.96,196.77,0.0,2623.6228542147064,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,3.0,3.267345864204473,-0.26734586420447304,-1.0,-0.3577333700592149,1.0,1.0000000000004743,1.4019250488160894e-23,0.5,0.899787785899552,0.899787785899552,0.9995153094927018,1154.202594599024,-371.5194829879024,1093.579157058673,722.0596740707706,167.87492093514794,152.12507906485206,113.40282068721265,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
40.76,315.0,201.30546962266078,9.82,ESO563-G021,62.4,191.39,0.0,2434.3719332679098,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,3.0,3.267345864204473,-0.26734586420447304,-1.0,-0.3577333700592149,1.0,1.0000000000004743,1.4019250488160894e-23,0.5,0.899787785899552,0.899787785899552,0.9995153094927018,1154.202594599024,-371.5194829879024,994.2073626104025,622.6878796225001,159.31339546131426,155.68660453868574,113.69453037733922,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
42.41,312.0,196.97196805637088,9.07,ESO563-G021,62.21,186.89,0.0,2295.3077104456497,ESO563-G021,ESO563G021,Bizyaev_2002,,False,unique_to_2002,RFGC1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.35,3.0,3.267345864204473,-0.26734586420447304,-1.0,-0.3577333700592149,1.0,1.0000000000004743,1.4019250488160894e-23,0.5,0.899787785899552,0.899787785899552,0.9995153094927018,1154.202594599024,-371.5194829879024,914.8303749115773,543.310891923675,151.7953060093857,160.2046939906143,115.02803194362912,ESO563-G021_pointwise_topostructure_v5.csv,RFGC1431,RFGC1431,1431.0,58.34,5.42,1.38,0.2546125461254612,17.51,131.82,-20.036111,x,True,True,Bizyaev 2002,244.867038,14.396511,131.82,-20.036111,131.254991,-19.851531,141.066163,-36.358796,1431.0,131.82,-20.0361,NED,Simbad,RFGC1431,RFGC1431,,131.82,-20.036111,,,NED,,True,coord_strict,ESO563-G021,12.0,0.000839320724025,Bizyaev_2002
0.77,35.1,135.41353846643253,3.96,IC4202,2.22,20.98,133.76,1600.012987012987,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,3.3380158773274773,3.2526375843660422,0.08537829296143506,0.3995733683250907,0.11896359177862997,1.0,1.1635537496070154,0.9402029516374184,0.5,0.12104247104247104,0.12104247104247104,0.4658080245285159,10973.313025755511,183.85526336539874,23814.06025974026,23997.91552310566,135.9352601527336,-100.83526015273361,-100.31353846643253,IC4202_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.59,77.9,181.3490504524355,3.95,IC4202,3.89,40.96,176.62,3816.610062893082,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,3.3380158773274773,3.2526375843660422,0.08537829296143506,0.3995733683250907,0.11896359177862997,1.0,1.1635537496070154,0.9402029516374184,0.5,0.12104247104247104,0.12104247104247104,0.4658080245285159,10973.313025755511,183.85526336539874,20683.948490566036,20867.803753931435,182.15325407126545,-104.25325407126545,-103.4490504524355,IC4202_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.36,115.0,186.30282982284513,6.7,IC4202,4.02,58.24,176.92,5603.813559322034,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,3.3380158773274773,3.2526375843660422,0.08537829296143506,0.3995733683250907,0.11896359177862997,1.0,1.1635537496070154,0.9402029516374184,0.5,0.12104247104247104,0.12104247104247104,0.4658080245285159,10973.313025755511,183.85526336539874,14707.095084745759,14890.950348111157,187.4637106790067,-72.46371067900671,-71.30282982284513,IC4202_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.13,156.0,188.001365154618,3.16,IC4202,0.9,74.68,172.53,7775.079872204473,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,3.3380158773274773,3.2526375843660422,0.08537829296143506,0.3995733683250907,0.11896359177862997,1.0,1.1635537496070154,0.9402029516374184,0.5,0.12104247104247104,0.12104247104247104,0.4658080245285159,10973.313025755511,183.85526336539874,11292.176773162944,11476.032036528342,189.52567180815825,-33.52567180815825,-32.001365154617986,IC4202_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.95,192.0,196.11701252058683,3.14,IC4202,0.0,91.45,173.49,9332.6582278481,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,3.3380158773274773,3.2526375843660422,0.08537829296143506,0.3995733683250907,0.11896359177862997,1.0,1.1635537496070154,0.9402029516374184,0.5,0.12104247104247104,0.12104247104247104,0.4658080245285159,10973.313025755511,183.85526336539874,9737.185468354433,9921.040731719831,197.95987191926886,-5.959871919268863,-4.117012520586826,IC4202_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.73,204.0,204.51862726900941,2.9,IC4202,0.0,107.35,174.08,8798.30866807611,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,1,0.35,3.3380158773274773,3.2526375843660422,0.08537829296143506,0.3995733683250907,0.11896359177862997,1.0,1.1635537496070154,0.9402029516374184,0.5,0.12104247104247104,0.12104247104247104,0.4658080245285159,10973.313025755511,183.85526336539874,8843.101247357294,9026.956510722692,206.63374432971574,-2.6337443297157392,-0.5186272690094142,IC4202_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.27,220.0,207.24817610777666,3.25,IC4202,0.0,132.68,159.21,7719.298245614035,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,3.2963403029593303,3.2526375843660422,0.043702718593288115,0.2045302367566824,0.06110757383886853,1.0,1.2583906437044945,0.9153730516486979,0.5,0.3187258687258687,0.3187258687258687,0.8081420452949126,6193.390560956235,151.7945934079547,6850.367862838917,7002.162456246871,209.5317603626426,10.468239637357414,12.751823892223342,IC4202_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.08,231.0,213.0514801638327,3.49,IC4202,0.0,150.86,150.44,7536.864406779661,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,3.2963403029593303,3.2526375843660422,0.043702718593288115,0.2045302367566824,0.06110757383886853,1.0,1.2583906437044945,0.9153730516486979,0.5,0.3187258687258687,0.3187258687258687,0.8081420452949126,6193.390560956235,151.7945934079547,6411.148757062147,6562.943350470101,215.55889896111532,15.441101038884682,17.948519836167293,IC4202_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.86,235.0,222.65660376463126,4.65,IC4202,0.24,170.8,142.84,7026.081424936387,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,3.2963403029593303,3.2526375843660422,0.043702718593288115,0.2045302367566824,0.06110757383886853,1.0,1.2583906437044945,0.9153730516486979,0.5,0.3187258687258687,0.3187258687258687,0.8081420452949126,6193.390560956235,151.7945934079547,6307.374452926209,6459.169046334164,225.31992522674628,9.680074773253722,12.343396235368743,IC4202_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.66,245.0,231.89626344553292,6.0,IC4202,0.0,187.59,136.33,6931.293302540415,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,3.2963403029593303,3.2526375843660422,0.043702718593288115,0.2045302367566824,0.06110757383886853,1.0,1.2583906437044945,0.9153730516486979,0.5,0.3187258687258687,0.3187258687258687,0.8081420452949126,6193.390560956235,151.7945934079547,6209.685565819862,6361.480159227816,234.71348103360594,10.286518966394055,13.103736554467076,IC4202_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.45,246.0,238.70599762050387,5.57,IC4202,3.8,199.82,130.53,6403.809523809524,IC4202,IC4202,Bizyaev_2014,Bizyaev_2002,True,confirmed_duplicate_by_sparc_name,IC04202,RFGC2477,EON_197.132_24.701,IC04202,IC04202,197.131577,24.700766,r,13.3,0.08,3.44,0.16,0.2586466165413533,3.866279069767442,21.28,0.11,0.041,13.66,0.16,SB,7130.0,IC4202,NED,thick_like,IC04202,IC04202,IC4202,197.131577,24.700766,IC4202,IC4202,NED,,True,name_exact,IC4202,30.0,0.0,Bizyaev_2014,2,0.35,3.2963403029593303,3.2526375843660422,0.043702718593288115,0.2045302367566824,0.06110757383886853,1.0,1.2583906437044945,0.9153730516486979,0.5,0.3187258687258687,0.3187258687258687,0.8081420452949126,6193.390560956235,151.7945934079547,6029.68817989418,6181.482773302135,241.6919779548034,4.308022045196594,7.294002379496135,IC4202_pointwise_topostructure_v5.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
