galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC5985,11.08,302.0,219.162633676455,10.3,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1753420518448023,2.168735928523471,-0.0031375998069165826,0.5132381323644206,0.0900550479221661,0.43339110181178414,0.43339110181178414,4.4799999999999995,4.4799999999999995,495649563.1636152,239.99036761329307,2,219.162633676455,0.2742959149786259,0.11887740881505814
NGC5985,11.82,304.0,222.8105006502162,10.4,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.170454022863256,2.1663039612679693,-0.003554379966834861,0.5374263248327447,0.09523016490197596,0.44579758514803475,0.44579758514803475,4.4799999999999995,4.4799999999999995,493148960.2815805,265.23235707955695,2,222.8105006502162,0.26707072154534145,0.11905948272865644
NGC5985,12.56,303.0,225.30825462019806,10.4,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1655659938817102,2.1638719940124678,-0.00397116012675314,0.5616145173010687,0.10040528188178581,0.45820406848428535,0.45820406848428535,4.4799999999999995,4.4799999999999995,490648357.3995458,290.47434654582077,2,225.30825462019806,0.25640840059340575,0.11748737234544696
NGC5985,13.39,305.0,227.93530244347846,10.1,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.160083474888895,2.1611442469556215,-0.004438629765580398,0.5887445169614862,0.10620980498076173,0.4721194484425124,0.4721194484425124,4.4799999999999995,4.4799999999999995,487843627.1399663,318.7863077039275,3,227.93530244347846,0.2526711395295788,0.11929095903204584
NGC5985,14.1,300.0,229.88370298914188,8.78,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1553936092444386,2.158810872967235,-0.004838513432529016,0.6119521070324457,0.11117511992084955,0.48402296623810415,0.48402296623810415,4.4799999999999995,4.4799999999999995,485444400.0504465,343.0049732729103,3,229.88370298914188,0.23372099003619373,0.11312632686942488
NGC5985,14.93,295.0,229.79410566853105,9.72,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1499110902516234,2.1560831259103885,-0.005305983071356274,0.6390821066928632,0.11697964301982545,0.4979383461963312,0.4979383461963312,4.4799999999999995,4.4799999999999995,482639669.79086703,371.31693443101705,3,229.79410566853105,0.2210369299371829,0.11006276334123519
NGC5985,15.64,294.0,228.80087434273497,5.32,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.145221224607167,2.153749751922002,-0.005705866738304893,0.6622896967638229,0.1219449579599133,0.509841863991923,0.509841863991923,4.4799999999999995,4.4799999999999995,480240442.70134723,395.53559999999993,3,228.80087434273497,0.22176573352811235,0.1130654549515089
NGC5985,16.35,290.0,228.586548379383,5.32,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1441932286746113,2.1479756054398935,-0.005720712360798186,0.6628646751545311,0.12127373822685579,0.5084387066758055,0.5084387066758055,4.4799999999999995,4.4799999999999995,485339845.937343,401.92632995983934,3,228.586548379383,0.2117705228297138,0.10767233073959882
NGC5985,17.18,291.0,228.39280023678504,4.03,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1429914869506375,2.141225546876302,-0.00573806710258612,0.6635368329915562,0.12048907290511252,0.5067983960104849,0.5067983960104849,4.4799999999999995,4.4799999999999995,491301120.14280283,409.3971832931727,3,228.39280023678504,0.2151450163684363,0.10903514920517304
NGC5985,17.89,286.0,226.46672912372804,3.25,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.141963491018082,2.135451400394193,-0.005752912725079413,0.6641118113822645,0.11981785317205501,0.5053952386943674,0.5053952386943674,4.4799999999999995,4.4799999999999995,496400523.3787986,415.7879132530121,3,226.46672912372804,0.20815828977717468,0.1052022085481465
NGC5985,18.72,287.0,222.76641802569793,3.61,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.140761749294108,2.1287013418306016,-0.005770267466867347,0.6647839692192896,0.11903318785031174,0.503754928029047,0.503754928029047,4.4799999999999995,4.4799999999999995,502361797.58425844,423.2587665863454,4,222.76641802569793,0.2238103901543626,0.11274558698436386
NGC5985,19.44,294.0,220.14586914134907,3.35,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.139719274545601,2.122845869341703,-0.005785322182635193,0.6653670458971909,0.11835251431819709,0.5023320079338291,0.5023320079338291,4.4799999999999995,4.4799999999999995,507533023.4010429,429.73950682730936,4,220.14586914134907,0.25120452673010524,0.12618807431440102
NGC5985,20.26,290.0,218.41150564931326,3.75,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1385320116375786,2.1161771367849016,-0.005802467831148573,0.6660311054470229,0.11757730279551096,0.5007114600476089,0.5007114600476089,4.4799999999999995,4.4799999999999995,513422475.02571404,437.12034987951824,4,218.41150564931326,0.2468568770713336,0.12360406734118057
NGC5985,20.98,288.0,216.8708486634384,3.04,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.134499338506953,2.112560600021959,-0.005642095996984768,0.654706199468747,0.1189640858051775,0.5031452787732588,0.5031452787732588,4.4799999999999995,4.4799999999999995,500179546.40077275,502.0051782405751,4,216.8708486634384,0.24697621991861662,0.12426491902131803
NGC5985,21.69,290.0,215.0673266677205,6.4,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.127574006876331,2.1112021323327093,-0.005310961479335084,0.6317959898431058,0.12237034980729958,0.5093484674649634,0.5093484674649634,4.4799999999999995,4.4799999999999995,468962145.04336524,623.5817486594859,4,215.0673266677205,0.2583885287319983,0.13160980112017
NGC5985,22.52,294.0,212.96798468314432,4.19,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.119478196660252,2.109614064470628,-0.004923860564336159,0.6050136321117225,0.12635232040132957,0.516600082414421,0.516600082414421,4.4799999999999995,4.4799999999999995,432468563.17484677,765.7064718252545,4,212.96798468314432,0.27561909971719617,0.14238484962889206
NGC5985,23.23,297.0,211.23158168228537,4.12,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.11255286502963,2.1082555967813783,-0.004592726046686474,0.5821034224860814,0.12975858440345164,0.5228032711061258,0.5228032711061258,4.4799999999999995,4.4799999999999995,401251161.81743926,887.2830422441654,4,211.23158168228537,0.28878255325829844,0.1509764634818174
NGC5985,24.06,293.0,209.70541814650377,5.15,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.1044570548135506,2.106667528919297,-0.004205625131687549,0.5553210647546982,0.13374055499748164,0.5300548860555834,0.5300548860555834,4.4799999999999995,4.4799999999999995,364757579.9489208,1029.407765409934,4,209.70541814650377,0.28428184932933864,0.15068498325393312
NGC5985,24.77,291.0,208.54097439112533,6.21,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.0975317231829287,2.1053090612300474,-0.0038744906140378652,0.532410855129057,0.1371468189996037,0.536258074747288,0.536258074747288,4.4799999999999995,4.4799999999999995,333540178.5915133,1150.984335828845,4,208.54097439112533,0.28336434917139064,0.15195642033866824
NGC5985,25.95,297.0,207.06655186195573,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.086022017092599,2.1030513261972095,-0.0033241543734369825,0.49433473208925904,0.14280793382003193,0.5465675996151916,0.5465675996151916,4.4799999999999995,4.4799999999999995,281657736.89892066,1353.0411711729498,5,207.06655186195573,0.30280622268701773,0.16550407028258646
NGC5985,28.92,292.0,202.0065392505896,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.057052672102533,2.0973687219196426,-0.001938986039043234,0.3984990664721404,0.15705667196975379,0.5725161494945761,0.5725161494945761,4.4799999999999995,4.4799999999999995,151072269.24892038,1861.6079516576895,5,202.0065392505896,0.30819678338839174,0.17644763571213595
NGC5985,31.76,288.0,193.9015804474012,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.0565162027508648,2.097263488507095,-0.0019133347735914982,0.39672433192367523,0.15732053749104494,0.5729966781960462,0.5729966781960462,4.4799999999999995,4.4799999999999995,148654019.84799448,1871.0258549999994,5,193.9015804474012,0.32673062344652365,0.18721556189978125
NGC5985,34.72,285.0,189.85884388144788,4.0,5.62,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC5985_structure_enriched.csv,2.0565162027508648,2.097263488507095,-0.0019133347735914982,0.39672433192367523,0.15732053749104494,0.5729966781960462,0.5729966781960462,4.4799999999999995,4.4799999999999995,148654019.84799448,1871.0258549999994,5,189.85884388144788,0.333828617959832,0.19128268917776067
